zContext.prg;4;29;BodyTextColor;ZContext;;;cssVarColor
zContext.prg;4;30;BodyTextMutedColor;ZContext;;;cssVarColor
zContext.prg;4;44;BorderColor;ZContext;;;cssVarColor
zContext.prg;6;17;cCssMods;ZContext;~""?;;0
zContext.prg;6;16;cName;ZContext;~"xa_Context"?;;8
zContext.prg;4;45;GrColor;ZContext;;;cssVarColor
zContext.prg;4;25;New;ZContext;;oDoc::0#nPos::0#;Self
zContext.prg;4;46;OpaqueColor;ZContext;;nPer::0#;cssVarColor
zContext.prg;4;32;PrimaryColor;ZContext;;;cssVarColor
zContext.prg;4;33;PrimaryHoverColor;ZContext;;;cssVarColor
zContext.prg;4;34;PrimaryTextColor;ZContext;;;cssVarColor
zContext.prg;4;36;SecondaryColor;ZContext;;;cssVarColor
zContext.prg;4;37;SecondaryHoverColor;ZContext;;;cssVarColor
zContext.prg;4;38;SecondaryTextColor;ZContext;;;cssVarColor
zContextHelper.prg;3;12;;ZContextHelper;;;
zControl.prg;3;13;;ZControl;;;WBasic
zMaterializeControl.prg;3;18;;ZControl;;;WBasic
zMaterializeControl.prg;6;22;cBadge;ZControl;~""?;;0
